Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,JPM,V,UNH,PG,XOM,HD,CVX,ABBV,PFE,KO,PEP,COST,TMO,AVGO
2024-03-26,168.179443359375,415.2760925292969,149.4348907470703,178.3000030517578,92.5087890625,492.9725646972656,187.5107421875,276.45306396484375,471.271728515625,152.49905395507812,106.41809844970703,361.5725402832031,142.42135620117188,167.2803192138672,24.2056884765625,57.125911712646484,160.73114013671875,723.0382080078125,565.0906372070312,130.75738525390625
2024-03-27,171.74696350097656,415.0593566894531,149.63327026367188,179.8300018310547,90.1990966796875,490.9544677734375,191.1416015625,274.89642333984375,472.0279846191406,154.45578002929688,107.52165222167969,367.2445983886719,143.41200256347656,168.36325073242188,24.372385025024414,57.58827209472656,161.51275634765625,724.1261596679688,575.5714111328125,129.5042724609375
2024-03-28,169.93345642089844,414.360107421875,149.6927947998047,180.3800048828125,90.30503845214844,482.7232360839844,191.8888397216797,274.9555358886719,473.5596008300781,154.11380004882812,108.7093734741211,365.0652770996094,144.6869659423828,169.99693298339844,24.3460636138916,57.72981643676758,162.85275268554688,724.6702880859375,577.3994750976562,130.16029357910156
2024-04-01,168.4965362548828,418.15191650390625,154.21542358398438,180.97000122070312,90.3120346069336,488.4592590332031,190.58596801757812,274.1673889160156,468.7732238769531,152.52755737304688,109.4107894897461,350.2475280761719,145.91607666015625,168.7459716796875,24.319740295410156,57.25801467895508,160.9637451171875,713.404052734375,573.6641235351562,132.60064697265625
2024-04-02,167.3172607421875,415.0692138671875,153.29302978515625,180.69000244140625,89.40153503417969,494.44384765625,190.50929260253906,274.3249816894531,438.56201171875,152.51806640625,111.55243682861328,345.4605712890625,146.55816650390625,168.6806182861328,24.17059326171875,56.757904052734375,159.53074645996094,703.572021484375,567.8126831054688,131.47129821777344
2024-04-03,168.11996459960938,414.0941467285156,153.65008544921875,182.41000366210938,88.91383361816406,503.7587585449219,189.97286987304688,272.86688232421875,440.09356689453125,148.31967163085938,111.5711441040039,342.5103454589844,147.1635284423828,165.54397583007812,23.881072998046875,56.45594787597656,157.8929901123047,698.02294921875,572.2236328125,133.87237548828125
2024-04-04,167.29747009277344,411.56304931640625,149.29608154296875,180.0,85.85653686523438,507.9141540527344,188.52745056152344,269.95062255859375,435.9198913574219,147.65480041503906,111.96393585205078,340.3976135253906,147.3928680419922,156.74069213867188,23.380992889404297,55.95583724975586,157.8650665283203,697.2217407226562,566.8689575195312,129.38348388671875
2024-04-05,168.05062866210938,419.0875244140625,151.24990844726562,185.07000732421875,87.9583740234375,524.237548828125,190.26190185546875,273.04425048828125,436.2645263671875,148.272216796875,113.50704193115234,340.5784606933594,148.22752380371094,158.7011260986328,23.389766693115234,56.153995513916016,157.3905029296875,705.9657592773438,575.660888671875,131.53707885742188
2024-04-08,166.93077087402344,418.1716613769531,153.58067321777344,185.19000244140625,87.08384704589844,516.1951904296875,191.25442504882812,273.6550598144531,436.51336669921875,148.21517944335938,112.74015808105469,344.5564880371094,147.9248809814453,158.5144500732422,23.319580078125,55.92753219604492,157.79995727539062,704.076416015625,575.005126953125,131.21009826660156
2024-04-09,168.13978576660156,419.8360290527344,155.31631469726562,185.6699981689453,85.30584716796875,513.8590698242188,189.9728546142578,272.63043212890625,440.0744323730469,148.8041229248047,113.329345703125,343.95697021484375,148.5944366455078,158.83184814453125,23.49504852294922,56.35215759277344,158.75839233398438,710.7828369140625,585.3370361328125,131.01173400878906
